,"ASESORIA DE NIŃAS, NIŃOS Y ADOLESCENTES - JJ CASTELLI",1,AM01JJC,penal,SIGI,AM01JJC
,JUZGADO DE FALTAS - CHARATA,1,JFCH,penal,SIGI,JFCH
,JUZGADO DE FALTAS MUNICIPAL DE CHARATA,1,JFCHMUNIC,penal,SIGI,JFCHMUNIC
,JUZGADO DE PAZ Y FALTAS DE FONTANA,1,JFF,penal,SIGI,JFF
,JUZGADO DE FALTAS MUNICIPAL DE FONTANA,1,JFFMUNIC,penal,SIGI,JFFMUNIC
,JUZGADO DE FALTAS - GENERAL SAN MARTIN,1,JFGSM,penal,SIGI,JFGSM
,JUZGADO DE FALTAS MUNICIPAL DE GENERAL SAN MARTIN,1,JFGSMMUNIC,penal,SIGI,JFGSMMUNIC
,JUZGADO DE FALTAS - JUAN JOSE CASTELLI,1,JFJJC,penal,SIGI,JFJJC
,JUZGADO DE FALTAS MUNICIPAL DE JUAN JOSE CASTELLI,1,JFJJCMUNIC,penal,SIGI,JFJJCMUNIC
,JUZGADO DE FALTAS MUNICIPAL DE LAS BREŃAS,1,JFLBREMUNIC,penal,SIGI,JFLBREMUNIC
,JUZGADO DE FALTAS MUNICIPAL N° 1 - RESISTENCIA,1,JFRCIAMUNIC1,penal,SIGI,JFRCIAMUNIC1
,JUZGADO DE FALTAS MUNICIPAL N° 2 - RESISTENCIA,1,JFRCIAMUNIC2,penal,SIGI,JFRCIAMUNIC2
,JUZGADO DE FALTAS MUNICIPAL AMBIENTAL - RESISTENCIA,1,JFRCIAMUNICAMB,penal,SIGI,JFRCIAMUNICAMB
,JUZGADO DE FALTAS BARRIO RICARDO GUIRALDES,1,JFRG,penal,SIGI,JFRG
,JUZGADO DE FALTAS - SAENZ PEŃA,1,JFSP,penal,SIGI,JFSP
,JUZGADO DE FALTAS PUERTO VILELAS,1,JFV,penal,SIGI,JFV
,JUZGADO DE FALTAS - VILLA ANGELA,1,JFVA,penal,SIGI,JFVA
,JUZGADO DE GARANTIAS - SAENZ PEŃA,1,JG01SP,penal,SIGI,JG01SP
,JUZGADO DE GARANTIA N° 1,1,JG1,penal,SIGI,JG1
,JUZGADO DE GARANTIA Y TRANSICION - JJ CASTELLI,1,JG1JJC,penal,SIGI,JG1JJC
,JUZGADO DE GARANTIA N° 2,1,JG2,penal,SIGI,JG2
,JUZGADO DE GARANTIA N° 3,1,JG3,penal,SIGI,JG3
,JUZGADO DE GARANTIA N° 4,1,JG4,penal,SIGI,JG4
,JUZGADO DE GARANTIA N° 5,1,JG5,penal,SIGI,JG5
,JUZGADO DE GARANTIAS,1,JGAR,penal,SIGI,JGAR
,JUZGADO DE GARANTIAS - CHARATA,1,JGCHA,penal,SIGI,JGCHA
,JUZGADO DE GARANTIAS Y ANTIDROGAS - GENERAL SAN MARTIN,1,JGGSM,penal,SIGI,JGGSM
,JUZGADO DE GARANTIAS - VILLA ANGELA,1,JGVA,penal,SIGI,JGVA
,JUZGADO DE INSTRUCCION Nş 2 - CORRIENTES,1,JI02COR,penal,SIGI,JI02COR
,JUZGADO DE INSTRUCCION Nş 3 - CORRIENTES,1,JI03COR,penal,SIGI,JI03COR
,JUZGADO DE INSTRUCCION Nş 4 - CORRIENTES,1,JI04COR,penal,SIGI,JI04COR
,JUZGADO DE INSTRUCCION Nş 5 - CORRIENTES,1,JI05COR,penal,SIGI,JI05COR
,JUZGADO DE INSTRUCCION Nş 6 - CORRIENTES,1,JI06COR,penal,SIGI,JI06COR
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 1 - SAENZ PEŃA",1,JMF01SP,penal,SIGI,JMF01SP
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA - VILLA ANGELA",1,JMF01VA,penal,SIGI,JMF01VA
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 2 - CHARATA",1,JMF02CHA,penal,SIGI,JMF02CHA
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 2 - SAENZ PEŃA",1,JMF02SP,penal,SIGI,JMF02SP
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 2 - VILLA ANGELA",1,JMF02VA,penal,SIGI,JMF02VA
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 3 - SAENZ PEŃA",1,JMF03SP,penal,SIGI,JMF03SP
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 1",1,JMF1,penal,SIGI,JMF1
,JUZGADO DEL MENOR Y FAMILIA - JJ CASTELLI,1,JMF1JJC,penal,SIGI,JMF1JJC
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 2",1,JMF2,penal,SIGI,JMF2
,JUZGADO DEL MENOR Y FAMILIA Nş 2 - JJ CASTELLI,1,JMF2JJC,penal,SIGI,JMF2JJC
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 3",1,JMF3,civil,IURE,JMF3
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 4",1,JMF4,civil,IURE,JMF4
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 5",1,JMF5,civil,IURE,JMF5
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 6",1,JMF6,civil,IURE,JMF6
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA Nş 7",1,JMF7,civil,IURE,JMF7
,"JUZGADO DE NIŃEZ, ADOLESCENCIA Y FAMILIA - CHARATA",1,JMFCHA,penal,SIGI,JMFCHA
,JUZGADO DEL MENOR Y FAMILIA - GENERAL SAN MARTIN,1,JMFGSM,penal,SIGI,JMFGSM
,JUZGADO NOTARIAL,1,JN,penal,SIGI,JN
,JUZGADO DE PAZ AVIA TERAI,1,JPATERAI,penal,SIGI,JPATERAI
,JUZGADO Nş 1 DE RESISTENCIA,1,JPAZ1RCIA,penal,SIGI,JPAZ1RCIA
,JUZGADO Nş 2 DE RESISTENCIA,1,JPAZ2RCIA,penal,SIGI,JPAZ2RCIA
,JUZGADO DE PAZ BARRANQUERAS,1,JPAZBQUERAS,penal,SIGI,JPAZBQUERAS
,JUZGADO DE PAZ DE COTE LAI,1,JPAZCLAI,penal,SIGI,JPAZCLAI
,JUZGADO DE PAZ DE LA ESCONDIDA,1,JPAZLAESCON,penal,SIGI,JPAZLAESCON
,JUZGADO DE PAZ DE LA VERDE,1,JPAZLAVERDE,penal,SIGI,JPAZLAVERDE
,JUZGADO DE PAZ DE LA LEONESA,1,JPAZLEON,penal,SIGI,JPAZLEON
,JUZGADO DE PAZ BASAIL,1,JPBA,penal,SIGI,JPBA
,JUZGADO EN LO PENAL CORRECCIONAL DE LA CUARTA NOMINACION -SANTA FE-,1,JPCCNSF,penal,SIGI,JPCCNSF
,JUZGADO DE PAZ CONCEPCION DEL BERMEJO,1,JPCDBERMEJO,penal,SIGI,JPCDBERMEJO
,JUZGADO DE PAZ CHARATA,1,JPCH,penal,SIGI,JPCH
,JUZGADO DE PAZ CHARADAI,1,JPCHARAD,penal,SIGI,JPCHARAD
,JUZGADO DE PAZ CAMPO LARGO,1,JPCLARGO,penal,SIGI,JPCLARGO
,JUZGADO DE PAZ DE COLONIA BENITEZ  ,1,JPCOLBEN,penal,SIGI,JPCOLBEN
,JUZGADO DE PAZ CORZUELA,1,JPCORZ,penal,SIGI,JPCORZ
,JUZGADO DE PAZ GANCEDO,1,JPGANC,penal,SIGI,JPGANC
,JUZGADO DE PAZ GENERAL PINEDO,1,JPGRALP,penal,SIGI,JPGRALP
,JUZGADO DE PAZ GENERAL VEDIA,1,JPGRALVED,penal,SIGI,JPGRALVED
,JUZGADO DE PAZ DE 1ş CATEGORIA ESPECIAL DEL BARRIO GUIRALDES,1,JPGUIR,penal,SIGI,JPGUIR
,JUZGADO DE PAZ HERMOSO CAMPO,1,JPHCAM,penal,SIGI,JPHCAM
,JUZGADOS DE PRIMERA INSTANCIA Y DEPENDENCIAS AUXILIARES,1,JPIR,penal,SIGI,JPIR
,OFICINA JUDICIAL CENTRAL DE JUICIO POR JURADOS RESISTENCIA,1,JPJUR,penal,SIGI,JPJUR
,OFICINA JUDICIAL DE JUICIO POR JURADOS CHARATA,1,JPJURCH,penal,SIGI,JPJURCH
,OFICINA JUDICIAL DE JUICIO POR JURADOS GENERAL SAN MARTIN,1,JPJURGSM,penal,SIGI,JPJURGSM
,OFICINA JUDICIAL DE JUICIO POR JURADOS JUAN JOSE CASTELLI,1,JPJURJJC,penal,SIGI,JPJURJJC
,OFICINA JUDICIAL DE JUICIO POR JURADOS SAENZ PEŃA,1,JPJURSP,penal,SIGI,JPJURSP
,OFICINA JUDICIAL DE JUICIO POR JURADOS VILLA ANGELA,1,JPJURVA,penal,SIGI,JPJURVA
,JUZGADO DE PAZ LAS BREŃAS,1,JPLBRE,penal,SIGI,JPLBRE
,JUZGADO DE PAZ LA CLOTILDE,1,JPLCLOTILDE,penal,SIGI,JPLCLOTILDE
,JUZGADO DE PAZ LOS FRENTONES,1,JPLFRENTONES,penal,SIGI,JPLFRENTONES
,JUZGADO DE PAZ DE LAS PALMAS,1,JPLPALM,penal,SIGI,JPLPALM
,JUZGADO DE PAZ LA TIGRA,1,JPLTIGRA,penal,SIGI,JPLTIGRA
,JUZGADO DE PAZ MACHAGAI,1,JPMACHAGAI,penal,SIGI,JPMACHAGAI
,JUZGADO DE PAZ DE MAKALLE,1,JPMAKA,penal,SIGI,JPMAKA
,JUZGADO DE PAZ DE MARGARITA BELEN,1,JPMARGBEL,penal,SIGI,JPMARGBEL
,JUZGADO DE PAZ NAPENAY,1,JPNAPENAY,penal,SIGI,JPNAPENAY
,JUZGADO DE PAZ PAMPA DEL INFIERNO,1,JPPDINFIERNO,penal,SIGI,JPPDINFIERNO
,JUZGADO DE PAZ DE PUERTO TIROL,1,JPPTIR,penal,SIGI,JPPTIR
,JUZGADO DE PAZ QUITILIPI,1,JPQUITILIPI,penal,SIGI,JPQUITILIPI
,JUZGADO DE PAZ TACO POZO,1,JPTPOZO,penal,SIGI,JPTPOZO
,JUZGADO DE PAZ YFALTAS CORONEL DU GRATY,1,JPYFCDUG,penal,SIGI,JPYFCDUG
,JUZGADO DE PAZ Y FALTAS COLONIA ELISA,1,JPYFCE,penal,SIGI,JPYFCE
,JUZGADO DE PAZ Y FALTAS CHOROTIS,1,JPYFCHO,penal,SIGI,JPYFCHO
,JUZGADO DE PAZ Y FALTAS CAPITAN SOLARI,1,JPYFCS,penal,SIGI,JPYFCS
,JUZGADO DE PAZ Y FALTAS COLONIAS UNIDAS,1,JPYFCU,penal,SIGI,JPYFCU
,JUZGADO DE PAZ Y FALTAS LA EDUVIGIS,1,JPYFLAED,penal,SIGI,JPYFLAED
,JUZGADO DE PAZ Y FALTAS LAS GARCITAS,1,JPYFLG,penal,SIGI,JPYFLG
,JUZGADO DE PAZ Y FALTAS PAMPA ALMIRON,1,JPYFPA,penal,SIGI,JPYFPA
,JUZGADO DE PAZ Y FALTAS PAMPA DEL INDIO,1,JPYFPI,penal,SIGI,JPYFPI
,JUZGADO DE PAZ Y FALTAS MISION NUEVA POMPEYA,1,JPYFPOMP,penal,SIGI,JPYFPOMP
,JUZGADO DE PAZ Y FALTAS PRESIDENCIA ROCA,1,JPYFPR,penal,SIGI,JPYFPR
,JUZGADO DE PAZ Y FALTAS SANTA SYLVINA,1,JPYFSS,penal,SIGI,JPYFSS
,JUZGADO DE PAZ Y FALTAS VILLA BERTETH,1,JPYFVB,penal,SIGI,JPYFVB
,JUZGADO FEDERAL DE RESISTENCIA,1,JUZFED,penal,SIGI,JUZFED
,JUZGADO FEDERAL DE SAENZ PEŃA,1,JUZFEDSP,penal,SIGI,JUZFEDSP
,JUZGADO DE TRABAJO Nş 1 RESISTENCIA,1,JUZTRA01RCIA,penal,SIGI,JUZTRA01RCIA
,JUZGADO DE TRABAJO Nş 2 RESISTENCIA,1,JUZTRA02RCIA,penal,SIGI,JUZTRA02RCIA
,JUZGADO DE TRABAJO Nş 3 RESISTENCIA,1,JUZTRA03RCIA,penal,SIGI,JUZTRA03RCIA
,JUZGADO DE TRABAJO Nş 4 RESISTENCIA,1,JUZTRA04RCIA,penal,SIGI,JUZTRA04RCIA
,LINEA 137 PODER EJECUTIVO -CHACO-,1,L137PECH,penal,SIGI,L137PECH
,MESA DE ATENCION A LA VICTIMA Y AL CIUDADANO CIVIL,1,MAVYCC,penal,SIGI,MAVYCC
,MESA INFORMATIZADA ASESORIAS CIVILES,1,MEINFASCIV,penal,SIGI,MEINFASCIV
,MESA INFORMATIZADA DEFENSORIAS CIVILES,1,MEINFDEFCIV,penal,SIGI,MEINFDEFCIV
,MESA INFORMATIZADA DEFENSORIAS CIVILES SAENZ PEŃA,1,MEINFDEFCIVSP,penal,SIGI,MEINFDEFCIVSP
,MINISTERIO PUBLICO,1,MIN,penal,SIGI,MIN
,MESA UNICA DE INGRESO TEMPRANO,1,MUIT,penal,SIGI,MUIT
,AREA DE CARGA DE EXPEDIENTES,1,MUIT-AC,penal,SIGI,MUIT-AC
,AREA DE DIGITALIZACION-REPOSITORIO EXPEDIENTES,1,MUIT-AD,penal,SIGI,MUIT-AD
,AREA DE ANALISIS JURIDICO,1,MUIT-AJ,penal,SIGI,MUIT-AJ
,AREA DE ATENCION AL PUBLICO,1,MUIT-AP,penal,SIGI,MUIT-AP
,AREA DE ARCHIVO,1,MUIT-ARC,penal,SIGI,MUIT-ARC
,AREA TRAMITE COMUN,1,MUIT-ATC,penal,SIGI,MUIT-ATC
,SISTEMAS - CHARATA,1,MUITCH,penal,SIGI,MUITCH
,MUIT - AREA TRAMITE COMUN - CHARATA,1,MUITCH-ATC,penal,SIGI,MUITCH-ATC
,MUIT - MESA UNICA DE INTERVENCION TEMPRANA - CHARATA,1,MUITCH-JEF,penal,SIGI,MUITCH-JEF
,SISTEMAS - GENERAL SAN MARTIN,1,MUITGSM,penal,SIGI,MUITGSM
,MUIT - AREA TRAMITE COMUN - GENERAL SAN MARTIN,1,MUITGSM-ATC,penal,SIGI,MUITGSM-ATC
,MUIT - MESA UNICA DE INTERVENCION TEMPRANA - GENERAL SAN MARTIN,1,MUITGSM-JEF,penal,SIGI,MUITGSM-JEF
,MUIT - JEFATURA,1,MUIT-JEF,penal,SIGI,MUIT-JEF
,SISTEMAS - JUAN JOSE CASTELLI,1,MUITJJC,penal,SIGI,MUITJJC
,MUIT - AREA TRAMITE COMUN - JJ CASTELLI,1,MUITJJC-ATC,penal,SIGI,MUITJJC-ATC
,MUIT - MESA UNICA DE INTERVENCION TEMPRANA - JJ CASTELLI,1,MUITJJC-JEF,penal,SIGI,MUITJJC-JEF
,MUIT - MEDIACION,1,MUIT-MED,penal,SIGI,MUIT-MED
,AREA DE REPOSITORIO DE EXPEDIENTES,1,MUIT-REP,penal,SIGI,MUIT-REP
,SISTEMAS -SAENZ PEŃA,1,MUITSP,penal,SIGI,MUITSP
,MUIT - AREA TRAMITE COMUN - SAENZ PEŃA,1,MUITSP-ATC,penal,SIGI,MUITSP-ATC
,MUIT - MESA UNICA DE INTERVENCION TEMPRANA - SAENZ PEŃA,1,MUITSP-JEF,penal,SIGI,MUITSP-JEF
,SISTEMAS - VILLA ANGELA,1,MUITVA,penal,SIGI,MUITVA
,MUIT - AREA TRAMITE COMUN - VILLA ANGELA,1,MUITVA-ATC,penal,SIGI,MUITVA-ATC
,MUIT - MESA UNICA DE INTERVENCION TEMPRANA - VILLA ANGELA,1,MUITVA-JEF,penal,SIGI,MUITVA-JEF
,OFICINA DE CONTROL DE SUSPENSIONES DE JUICIO Y PROCESO A PRUEBA,1,OFCSJYPP,penal,SIGI,OFCSJYPP
,OFICINA DE JUECES FUERO NO PENAL,1,OFICJUECES,penal,SIGI,OFICJUECES
,OFICINA DE MANDAMIENTOS Y NOTIFICACIONES RESISTENCIA,1,OFICMANDAM,civil,IURE,OFICMANDAM
,OFICINA DE MANDAMIENTOS Y NOTIFICACIONES BARRANQUERAS,1,OFICMANDAM-BQRA,civil,IURE,OFICMANDAM-BQRA
,OFICINA DE MANDAMIENTOS Y NOTIFICACIONES CHARATA,1,OFICMANDAM-CH,civil,IURE,OFICMANDAM-CH
,OFICINA DE MANDAMIENTOS Y NOTIFICACIONES GRAL SAN MARTIN,1,OFICMANDAM-GSM,civil,IURE,OFICMANDAM-GSM
,OFICINA DE MANDAMIENTOS Y NOTIFICACIONES JJ CASTELLI,1,OFICMANDAM-JJC,civil,IURE,OFICMANDAM-JJC
,OFICINA DE MANDAMIENTOS Y NOTIFICACIONES SAENZ PEŃA,1,OFICMANDAM-SP,civil,IURE,OFICMANDAM-SP
,OFICINA DE MANDAMIENTOS Y NOTIFICACIONES VILLA ANGELA,1,OFICMANDAM-VA,civil,IURE,OFICMANDAM-VA
,OFICINA DE PERITOS CONTADORES,1,OFPERCONT,civil,IURE,OFPERCONT
,OFICINA DE PERITOS CONTADORES CHARATA,1,OFPERCONTCH,civil,IURE,OFPERCONTCH
,EQUIPO INTERDISCIPLINARIO ADULTOS -CHARATA-,1,OFSERVSOCCH,penal,SIGI,OFSERVSOCCH
,EQUIPO INTERDISCIPLINARIO ADULTOS -GENERAL SAN MARTIN-,1,OFSERVSOCGSM,penal,SIGI,OFSERVSOCGSM
,EQUIPO INTERDISCIPLINARIO ADULTOS -JUAN JOSE CASTELLI-,1,OFSERVSOCJJC,penal,SIGI,OFSERVSOCJJC
,EQUIPO INTERDISCIPLINARIO ADULTOS -SAENZ PEŃA-,1,OFSERVSOCSP,penal,SIGI,OFSERVSOCSP
,EQUIPO INTERDISCIPLINARIO ADULTOS -VILLA ANGELA-,1,OFSERVSOCVAN,penal,SIGI,OFSERVSOCVAN
,OFICINA DE POLITICA CRIMINAL,1,OPC,penal,SIGI,OPC
,ORGANO DE REVISION DE SALUD MENTAL DEL CHACO,1,ORSM,penal,SIGI,ORSM
,PROCURACION GENERAL ADJUNTA,1,PROCADJSTJ,penal,SIGI,PROCADJSTJ
,PROCURACION,1,PROCSTJ,penal,SIGI,PROCSTJ
,SECRETARIA DE ASUNTOS CONSTITUCIONALES (STJ),1,SACSTJ,penal,SIGI,SACSTJ
,SALA DE ARMAS Y EFECTOS SECUESTRADOS DEL PODER JUDICIAL,1,SAES,penal,SIGI,SAES
,SALA DE ARMAS Y EFECTOS SECUESTRADOS - DELEGACION CHARATA  ,1,SAESCH,penal,SIGI,SAESCH
,SALA DE ARMAS Y EFECTOS SECUESTRADOS - DELEGACION GENERAL SAN MARTIN,1,SAESGSM,penal,SIGI,SAESGSM
,SALA DE ARMAS Y EFECTOS SECUESTRADOS - JJ CASTELLI,1,SAESJJC,penal,SIGI,SAESJJC
,SALA DE ARMAS Y EFECTOS SECUESTRADOS - SAENZ PEŃA,1,SAESSP,penal,SIGI,SAESSP
,SALA DE ARMAS Y EFECTOS SECUESTRADOS - DELEGACION VILLA ANGELA,1,SAESVA,penal,SIGI,SAESVA
,SECRETARIA CONTENCIONSO ADMINISTRATIVA Nş 1 (STJ),1,SCCAN1STJ,penal,SIGI,SCCAN1STJ
,SECRETARIA CONTENCIONSO ADMINISTRATIVA Nş 2 (STJ),1,SCCAN2STJ,penal,SIGI,SCCAN2STJ
,SECRETARÍA COORDINADORA DE JUICIO POR JURADOS -DEFENSORIA GENERAL-,1,SCJXJDEFGRAL,penal,SIGI,SCJXJDEFGRAL
,EQUIPO INTERDISCIPLINARIO ADULTOS -RESISTENCIA-,1,SERVSOC,penal,SIGI,SERVSOC
,SALA PRIMERA CIVIL COMERCIAL Y LABORAL SUP TRIB DE JUSTICIA,1,SPCCYLSTJ,penal,SIGI,SPCCYLSTJ
,SALA SEGUNDA CRIM Y CORRECC SUP TRIB DE JUSTICIA,1,SSCYCSTJ,penal,SIGI,SSCYCSTJ
,SUBSECRETARIA DE COMERCIO DE LA PROVINCIA,1,SUBSCOMP,penal,SIGI,SUBSCOMP
,SUBSECRETARIA DE DEFENSA AL CONSUMIDOR,1,SUBSDEFCONS,penal,SIGI,SUBSDEFCONS
,"SUBSECRETARIA DE NIŃEZ, ADOLESCENCIA, FAMILIA Y ADULTOS MAYORES",1,SUBSNAFYAM,penal,SIGI,SUBSNAFYAM
,UNIDAD DE ATENCION A LA VICTIMA Y AL CIUDADANO,1,UDAVYC,penal,SIGI,UDAVYC
,UNIDAD DE ATENCION A LA VICTIMA Y AL CIUDADANO BARRANQUERAS,1,UDAVYCBQRAS,penal,SIGI,UDAVYCBQRAS
,UNIDAD DE ATENCION A LA VICTIMA Y AL CIUDADANO ITINERANTE,1,UDAVYCGUI,penal,SIGI,UDAVYCGUI
,UNIDAD DE INGRESO DE CAUSAS POR VIOLENCIA FAMILIAR,1,UDIEVF,penal,SIGI,UDIEVF
,UNIDAD DE EXPEDICION Y RECEPCION ANTECEDENTES PENALES,1,UERAP,penal,SIGI,UERAP
,"UNIDAD ESPECIAL DE INVESTIGACIONES Y PROCEDIMIENTOS JUDICIALES ""SAENZ PEŃA"" - GENDARMERIA NACIONAL",1,UIPJSP,penal,SIGI,UIPJSP
,UJIERIA SUPERIOR TRIBUNAL DE JUSTICIA,1,UJIERSTJ,penal,SIGI,UJIERSTJ
,UNIDAD DE PROTECCION INTEGRAL - REGION SUDOESTE CHARATA,1,UPIDESOCH,penal,SIGI,UPIDESOCH
,UNIDAD DE PROTECCION INTEGRAL - REGION NORTE GENERAL SAN MARTIN,1,UPIDESOGSM,penal,SIGI,UPIDESOGSM
,UNIDAD DE PROTECCION INTEGRAL - REGION IMPENETRABLE JUAN JOSE CASTELLI,1,UPIDESOJJC,penal,SIGI,UPIDESOJJC
,UNIDAD DE PROTECCION INTEGRAL - REGION CENTRO CHAQUEŃA PRESIDENCIA DE LA PLAZA,1,UPIDESOPPZA,penal,SIGI,UPIDESOPPZA
,UNIDAD DE PROTECCION INTEGRAL - REGION METROPOLITANA RESISTENCIA,1,UPIDESORCIA,penal,SIGI,UPIDESORCIA
,UNIDAD DE PROTECCION INTEGRAL - REGION CENTRO OESTE SAENZ PEŃA,1,UPIDESOSP,penal,SIGI,UPIDESOSP
,UNIDAD DE PROTECCION INTEGRAL - REGION UMDESOCH VILLA ANGELA,1,UPIDESOVA,penal,SIGI,UPIDESOVA
